,Date,wyt_sac,trinity_inflow,whiskeytown_inflow,shasta_inflow,oroville_inflow,folsom_inflow,month,year,trinity_inflow_1m,trinity_inflow_2m,trinity_inflow_3m,trinity_inflow_4m,whiskeytown_inflow_1m,whiskeytown_inflow_2m,whiskeytown_inflow_3m,whiskeytown_inflow_4m,shasta_inflow_1m,shasta_inflow_2m,shasta_inflow_3m,shasta_inflow_4m,oroville_inflow_1m,oroville_inflow_2m,oroville_inflow_3m,oroville_inflow_4m,folsom_inflow_1m,folsom_inflow_2m,folsom_inflow_3m,folsom_inflow_4m
335,1949-09-30,D,6.4,1.1,173.4,69.2,13.3,September,1949,10.5,24.1,92.0,259.4,1.4,2.3,5.8,12.9,186.6,196.0,248.1,449.8,94.1,104.8,179.7,502.2,17.6,33.1,170.1,553.5
336,1949-10-31,D,8.8,1.4,190.1,62.7,11.2,October,1949,6.4,10.5,24.1,92.0,1.1,1.4,2.3,5.8,173.4,186.6,196.0,248.1,69.2,94.1,104.8,179.7,13.3,17.6,33.1,170.1
337,1949-11-30,D,15.1,2.2,207.1,84.9,24.4,November,1949,8.8,6.4,10.5,24.1,1.4,1.1,1.4,2.3,190.1,173.4,186.6,196.0,62.7,69.2,94.1,104.8,11.2,13.3,17.6,33.1
338,1949-12-31,D,14.9,2.5,206.1,81.1,24.4,December,1949,15.1,8.8,6.4,10.5,2.2,1.4,1.1,1.4,207.1,190.1,173.4,186.6,84.9,62.7,69.2,94.1,24.4,11.2,13.3,17.6
339,1950-01-31,D,51.5,13.6,477.6,322.1,300.2,January,1950,14.9,15.1,8.8,6.4,2.5,2.2,1.4,1.1,206.1,207.1,190.1,173.4,81.1,84.9,62.7,69.2,24.4,24.4,11.2,13.3
340,1950-02-28,D,76.7,22.5,576.6,562.3,333.3,February,1950,51.5,14.9,15.1,8.8,13.6,2.5,2.2,1.4,477.6,206.1,207.1,190.1,322.1,81.1,84.9,62.7,300.2,24.4,24.4,11.2
341,1950-03-31,D,143.4,20.6,651.3,556.0,340.4,March,1950,76.7,51.5,14.9,15.1,22.5,13.6,2.5,2.2,576.6,477.6,206.1,207.1,562.3,322.1,81.1,84.9,333.3,300.2,24.4,24.4
342,1950-04-30,D,202.6,21.2,616.8,840.4,615.2,April,1950,143.4,76.7,51.5,14.9,20.6,22.5,13.6,2.5,651.3,576.6,477.6,206.1,556.0,562.3,322.1,81.1,340.4,333.3,300.2,24.4
343,1950-05-31,BN,201.8,7.6,408.0,700.8,647.4,May,1950,202.6,143.4,76.7,51.5,21.2,20.6,22.5,13.6,616.8,651.3,576.6,477.6,840.4,556.0,562.3,322.1,615.2,340.4,333.3,300.2
344,1950-06-30,BN,78.4,3.4,239.5,313.0,343.6,June,1950,201.8,202.6,143.4,76.7,7.6,21.2,20.6,22.5,408.0,616.8,651.3,576.6,700.8,840.4,556.0,562.3,647.4,615.2,340.4,333.3
345,1950-07-31,BN,21.6,1.3,195.7,139.4,82.5,July,1950,78.4,201.8,202.6,143.4,3.4,7.6,21.2,20.6,239.5,408.0,616.8,651.3,313.0,700.8,840.4,556.0,343.6,647.4,615.2,340.4
346,1950-08-31,BN,8.4,0.7,185.5,99.5,19.1,August,1950,21.6,78.4,201.8,202.6,1.3,3.4,7.6,21.2,195.7,239.5,408.0,616.8,139.4,313.0,700.8,840.4,82.5,343.6,647.4,615.2
347,1950-09-30,BN,7.1,0.9,178.6,84.3,13.1,September,1950,8.4,21.6,78.4,201.8,0.7,1.3,3.4,7.6,185.5,195.7,239.5,408.0,99.5,139.4,313.0,700.8,19.1,82.5,343.6,647.4
348,1950-10-31,BN,129.3,19.5,529.8,181.2,45.6,October,1950,7.1,8.4,21.6,78.4,0.9,0.7,1.3,3.4,178.6,185.5,195.7,239.5,84.3,99.5,139.4,313.0,13.1,19.1,82.5,343.6
349,1950-11-30,BN,130.4,21.6,593.2,745.6,981.4,November,1950,129.3,7.1,8.4,21.6,19.5,0.9,0.7,1.3,529.8,178.6,185.5,195.7,181.2,84.3,99.5,139.4,45.6,13.1,19.1,82.5
350,1950-12-31,BN,266.3,51.3,954.7,1094.5,1054.1,December,1950,130.4,129.3,7.1,8.4,21.6,19.5,0.9,0.7,593.2,529.8,178.6,185.5,745.6,181.2,84.3,99.5,981.4,45.6,13.1,19.1
351,1951-01-31,BN,106.0,42.1,731.3,670.7,575.7,January,1951,266.3,130.4,129.3,7.1,51.3,21.6,19.5,0.9,954.7,593.2,529.8,178.6,1094.5,745.6,181.2,84.3,1054.1,981.4,45.6,13.1
352,1951-02-28,W,229.6,60.7,982.6,773.7,424.3,February,1951,106.0,266.3,130.4,129.3,42.1,51.3,21.6,19.5,731.3,954.7,593.2,529.8,670.7,1094.5,745.6,181.2,575.7,1054.1,981.4,45.6
353,1951-03-31,W,130.5,26.0,663.1,525.8,428.2,March,1951,229.6,106.0,266.3,130.4,60.7,42.1,51.3,21.6,982.6,731.3,954.7,593.2,773.7,670.7,1094.5,745.6,424.3,575.7,1054.1,981.4
354,1951-04-30,W,226.4,13.4,503.2,607.5,436.8,April,1951,130.5,229.6,106.0,266.3,26.0,60.7,42.1,51.3,663.1,982.6,731.3,954.7,525.8,773.7,670.7,1094.5,428.2,424.3,575.7,1054.1
355,1951-05-31,W,221.6,22.4,501.9,546.7,460.6,May,1951,226.4,130.5,229.6,106.0,13.4,26.0,60.7,42.1,503.2,663.1,982.6,731.3,607.5,525.8,773.7,670.7,436.8,428.2,424.3,575.7
356,1951-06-30,W,75.1,5.7,262.9,225.5,161.8,June,1951,221.6,226.4,130.5,229.6,22.4,13.4,26.0,60.7,501.9,503.2,663.1,982.6,546.7,607.5,525.8,773.7,460.6,436.8,428.2,424.3
357,1951-07-31,W,22.3,2.3,206.8,131.3,50.0,July,1951,75.1,221.6,226.4,130.5,5.7,22.4,13.4,26.0,262.9,501.9,503.2,663.1,225.5,546.7,607.5,525.8,161.8,460.6,436.8,428.2
358,1951-08-31,W,10.1,1.3,198.7,99.5,22.7,August,1951,22.3,75.1,221.6,226.4,2.3,5.7,22.4,13.4,206.8,262.9,501.9,503.2,131.3,225.5,546.7,607.5,50.0,161.8,460.6,436.8
359,1951-09-30,W,6.3,1.0,186.8,89.2,17.4,September,1951,10.1,22.3,75.1,221.6,1.3,2.3,5.7,22.4,198.7,206.8,262.9,501.9,99.5,131.3,225.5,546.7,22.7,50.0,161.8,460.6
360,1951-10-31,W,17.0,2.5,237.2,110.1,31.3,October,1951,6.3,10.1,22.3,75.1,1.0,1.3,2.3,5.7,186.8,198.7,206.8,262.9,89.2,99.5,131.3,225.5,17.4,22.7,50.0,161.8
361,1951-11-30,W,52.1,12.9,388.6,184.5,96.5,November,1951,17.0,6.3,10.1,22.3,2.5,1.0,1.3,2.3,237.2,186.8,198.7,206.8,110.1,89.2,99.5,131.3,31.3,17.4,22.7,50.0
362,1951-12-31,W,162.4,61.8,1060.3,640.4,315.7,December,1951,52.1,17.0,6.3,10.1,12.9,2.5,1.0,1.3,388.6,237.2,186.8,198.7,184.5,110.1,89.2,99.5,96.5,31.3,17.4,22.7
363,1952-01-31,W,74.7,52.8,748.3,542.0,533.6,January,1952,162.4,52.1,17.0,6.3,61.8,12.9,2.5,1.0,1060.3,388.6,237.2,186.8,640.4,184.5,110.1,89.2,315.7,96.5,31.3,17.4
364,1952-02-29,W,192.6,67.2,1140.4,851.3,545.1,February,1952,74.7,162.4,52.1,17.0,52.8,61.8,12.9,2.5,748.3,1060.3,388.6,237.2,542.0,640.4,184.5,110.1,533.6,315.7,96.5,31.3
365,1952-03-31,W,181.0,52.7,923.1,673.8,497.7,March,1952,192.6,74.7,162.4,52.1,67.2,52.8,61.8,12.9,1140.4,748.3,1060.3,388.6,851.3,542.0,640.4,184.5,545.1,533.6,315.7,96.5
366,1952-04-30,W,369.9,41.9,1302.3,1833.3,845.1,April,1952,181.0,192.6,74.7,162.4,52.7,67.2,52.8,61.8,923.1,1140.4,748.3,1060.3,673.8,851.3,542.0,640.4,497.7,545.1,533.6,315.7
367,1952-05-31,W,397.6,25.6,826.9,1681.0,1159.0,May,1952,369.9,181.0,192.6,74.7,41.9,52.7,67.2,52.8,1302.3,923.1,1140.4,748.3,1833.3,673.8,851.3,542.0,845.1,497.7,545.1,533.6
368,1952-06-30,W,194.6,10.3,398.6,795.2,683.0,June,1952,397.6,369.9,181.0,192.6,25.6,41.9,52.7,67.2,826.9,1302.3,923.1,1140.4,1681.0,1833.3,673.8,851.3,1159.0,845.1,497.7,545.1
369,1952-07-31,W,73.8,5.2,301.1,318.4,252.7,July,1952,194.6,397.6,369.9,181.0,10.3,25.6,41.9,52.7,398.6,826.9,1302.3,923.1,795.2,1681.0,1833.3,673.8,683.0,1159.0,845.1,497.7
370,1952-08-31,W,20.0,2.5,232.0,167.9,61.3,August,1952,73.8,194.6,397.6,369.9,5.2,10.3,25.6,41.9,301.1,398.6,826.9,1302.3,318.4,795.2,1681.0,1833.3,252.7,683.0,1159.0,845.1
371,1952-09-30,W,9.6,1.8,227.7,128.5,30.2,September,1952,20.0,73.8,194.6,397.6,2.5,5.2,10.3,25.6,232.0,301.1,398.6,826.9,167.9,318.4,795.2,1681.0,61.3,252.7,683.0,1159.0
372,1952-10-31,W,9.8,1.8,237.8,112.0,19.7,October,1952,9.6,20.0,73.8,194.6,1.8,2.5,5.2,10.3,227.7,232.0,301.1,398.6,128.5,167.9,318.4,795.2,30.2,61.3,252.7,683.0
373,1952-11-30,W,13.1,3.4,236.1,115.5,30.1,November,1952,9.8,9.6,20.0,73.8,1.8,1.8,2.5,5.2,237.8,227.7,232.0,301.1,112.0,128.5,167.9,318.4,19.7,30.2,61.3,252.7
374,1952-12-31,W,58.4,45.6,639.3,277.6,97.3,December,1952,13.1,9.8,9.6,20.0,3.4,1.8,1.8,2.5,236.1,237.8,227.7,232.0,115.5,112.0,128.5,167.9,30.1,19.7,30.2,61.3
375,1953-01-31,W,319.5,102.9,1677.3,1248.6,454.2,January,1953,58.4,13.1,9.8,9.6,45.6,3.4,1.8,1.8,639.3,236.1,237.8,227.7,277.6,115.5,112.0,128.5,97.3,30.1,19.7,30.2
376,1953-02-28,W,138.1,24.3,496.9,354.5,142.4,February,1953,319.5,58.4,13.1,9.8,102.9,45.6,3.4,1.8,1677.3,639.3,236.1,237.8,1248.6,277.6,115.5,112.0,454.2,97.3,30.1,19.7
377,1953-03-31,AN,144.8,39.3,663.2,448.2,216.9,March,1953,138.1,319.5,58.4,13.1,24.3,102.9,45.6,3.4,496.9,1677.3,639.3,236.1,354.5,1248.6,277.6,115.5,142.4,454.2,97.3,30.1
378,1953-04-30,AN,241.5,27.0,629.8,743.8,491.2,April,1953,144.8,138.1,319.5,58.4,39.3,24.3,102.9,45.6,663.2,496.9,1677.3,639.3,448.2,354.5,1248.6,277.6,216.9,142.4,454.2,97.3
379,1953-05-31,AN,250.2,21.7,665.0,776.5,491.9,May,1953,241.5,144.8,138.1,319.5,27.0,39.3,24.3,102.9,629.8,663.2,496.9,1677.3,743.8,448.2,354.5,1248.6,491.2,216.9,142.4,454.2
380,1953-06-30,AN,245.1,14.6,538.3,633.6,510.1,June,1953,250.2,241.5,144.8,138.1,21.7,27.0,39.3,24.3,665.0,629.8,663.2,496.9,776.5,743.8,448.2,354.5,491.9,491.2,216.9,142.4
381,1953-07-31,AN,99.4,5.6,295.6,237.3,166.1,July,1953,245.1,250.2,241.5,144.8,14.6,21.7,27.0,39.3,538.3,665.0,629.8,663.2,633.6,776.5,743.8,448.2,510.1,491.9,491.2,216.9
382,1953-08-31,AN,24.1,3.1,232.7,134.4,33.5,August,1953,99.4,245.1,250.2,241.5,5.6,14.6,21.7,27.0,295.6,538.3,665.0,629.8,237.3,633.6,776.5,743.8,166.1,510.1,491.9,491.2
383,1953-09-30,AN,12.2,2.3,228.7,114.2,20.7,September,1953,24.1,99.4,245.1,250.2,3.1,5.6,14.6,21.7,232.7,295.6,538.3,665.0,134.4,237.3,633.6,776.5,33.5,166.1,510.1,491.9
384,1953-10-31,AN,16.6,2.8,246.7,113.0,21.3,October,1953,12.2,24.1,99.4,245.1,2.3,3.1,5.6,14.6,228.7,232.7,295.6,538.3,114.2,134.4,237.3,633.6,20.7,33.5,166.1,510.1
385,1953-11-30,AN,99.1,13.7,393.3,195.4,51.8,November,1953,16.6,12.2,24.1,99.4,2.8,2.3,3.1,5.6,246.7,228.7,232.7,295.6,113.0,114.2,134.4,237.3,21.3,20.7,33.5,166.1
386,1953-12-31,AN,71.3,10.5,349.5,166.6,62.9,December,1953,99.1,16.6,12.2,24.1,13.7,2.8,2.3,3.1,393.3,246.7,228.7,232.7,195.4,113.0,114.2,134.4,51.8,21.3,20.7,33.5
387,1954-01-31,AN,99.5,67.6,951.5,323.9,122.7,January,1954,71.3,99.1,16.6,12.2,10.5,13.7,2.8,2.3,349.5,393.3,246.7,228.7,166.6,195.4,113.0,114.2,62.9,51.8,21.3,20.7
388,1954-02-28,AN,222.9,72.9,1055.5,497.9,207.4,February,1954,99.5,71.3,99.1,16.6,67.6,10.5,13.7,2.8,951.5,349.5,393.3,246.7,323.9,166.6,195.4,113.0,122.7,62.9,51.8,21.3
389,1954-03-31,AN,252.9,52.8,959.5,758.9,449.0,March,1954,222.9,99.5,71.3,99.1,72.9,67.6,10.5,13.7,1055.5,951.5,349.5,393.3,497.9,323.9,166.6,195.4,207.4,122.7,62.9,51.8
390,1954-04-30,AN,361.1,52.4,1036.5,1025.5,543.8,April,1954,252.9,222.9,99.5,71.3,52.8,72.9,67.6,10.5,959.5,1055.5,951.5,349.5,758.9,497.9,323.9,166.6,449.0,207.4,122.7,62.9
391,1954-05-31,AN,260.8,18.2,479.7,551.3,379.8,May,1954,361.1,252.9,222.9,99.5,52.4,52.8,72.9,67.6,1036.5,959.5,1055.5,951.5,1025.5,758.9,497.9,323.9,543.8,449.0,207.4,122.7
392,1954-06-30,AN,91.4,8.3,324.7,247.9,119.4,June,1954,260.8,361.1,252.9,222.9,18.2,52.4,52.8,72.9,479.7,1036.5,959.5,1055.5,551.3,1025.5,758.9,497.9,379.8,543.8,449.0,207.4
393,1954-07-31,AN,33.0,3.5,256.5,147.6,39.1,July,1954,91.4,260.8,361.1,252.9,8.3,18.2,52.4,52.8,324.7,479.7,1036.5,959.5,247.9,551.3,1025.5,758.9,119.4,379.8,543.8,449.0
394,1954-08-31,AN,18.3,2.8,252.4,107.2,19.8,August,1954,33.0,91.4,260.8,361.1,3.5,8.3,18.2,52.4,256.5,324.7,479.7,1036.5,147.6,247.9,551.3,1025.5,39.1,119.4,379.8,543.8
395,1954-09-30,AN,12.7,2.4,234.0,102.0,17.7,September,1954,18.3,33.0,91.4,260.8,2.8,3.5,8.3,18.2,252.4,256.5,324.7,479.7,107.2,147.6,247.9,551.3,19.8,39.1,119.4,379.8
396,1954-10-31,AN,14.4,2.6,241.4,91.2,13.9,October,1954,12.7,18.3,33.0,91.4,2.4,2.8,3.5,8.3,234.0,252.4,256.5,324.7,102.0,107.2,147.6,247.9,17.7,19.8,39.1,119.4
397,1954-11-30,AN,68.6,11.9,349.8,148.5,28.6,November,1954,14.4,12.7,18.3,33.0,2.6,2.4,2.8,3.5,241.4,234.0,252.4,256.5,91.2,102.0,107.2,147.6,13.9,17.7,19.8,39.1
398,1954-12-31,AN,72.9,24.8,500.2,216.6,114.8,December,1954,68.6,14.4,12.7,18.3,11.9,2.6,2.4,2.8,349.8,241.4,234.0,252.4,148.5,91.2,102.0,107.2,28.6,13.9,17.7,19.8
399,1955-01-31,AN,42.0,14.7,338.9,187.9,146.4,January,1955,72.9,68.6,14.4,12.7,24.8,11.9,2.6,2.4,500.2,349.8,241.4,234.0,216.6,148.5,91.2,102.0,114.8,28.6,13.9,17.7
400,1955-02-28,BN,51.0,10.7,328.8,160.7,102.5,February,1955,42.0,72.9,68.6,14.4,14.7,24.8,11.9,2.6,338.9,500.2,349.8,241.4,187.9,216.6,148.5,91.2,146.4,114.8,28.6,13.9
401,1955-03-31,BN,61.5,8.8,375.8,272.9,153.0,March,1955,51.0,42.0,72.9,68.6,10.7,14.7,24.8,11.9,328.8,338.9,500.2,349.8,160.7,187.9,216.6,148.5,102.5,146.4,114.8,28.6
402,1955-04-30,D,89.6,23.4,574.7,352.4,249.3,April,1955,61.5,51.0,42.0,72.9,8.8,10.7,14.7,24.8,375.8,328.8,338.9,500.2,272.9,160.7,187.9,216.6,153.0,102.5,146.4,114.8
403,1955-05-31,D,198.0,18.9,506.9,530.2,492.7,May,1955,89.6,61.5,51.0,42.0,23.4,8.8,10.7,14.7,574.7,375.8,328.8,338.9,352.4,272.9,160.7,187.9,249.3,153.0,102.5,146.4
404,1955-06-30,D,83.1,5.5,270.2,226.0,233.2,June,1955,198.0,89.6,61.5,51.0,18.9,23.4,8.8,10.7,506.9,574.7,375.8,328.8,530.2,352.4,272.9,160.7,492.7,249.3,153.0,102.5
405,1955-07-31,D,20.6,2.5,219.0,118.8,46.3,July,1955,83.1,198.0,89.6,61.5,5.5,18.9,23.4,8.8,270.2,506.9,574.7,375.8,226.0,530.2,352.4,272.9,233.2,492.7,249.3,153.0
406,1955-08-31,D,8.5,1.1,198.2,88.5,20.3,August,1955,20.6,83.1,198.0,89.6,2.5,5.5,18.9,23.4,219.0,270.2,506.9,574.7,118.8,226.0,530.2,352.4,46.3,233.2,492.7,249.3
407,1955-09-30,D,6.8,1.0,206.4,82.2,18.2,September,1955,8.5,20.6,83.1,198.0,1.1,2.5,5.5,18.9,198.2,219.0,270.2,506.9,88.5,118.8,226.0,530.2,20.3,46.3,233.2,492.7
408,1955-10-31,D,8.6,1.4,205.6,75.7,13.1,October,1955,6.8,8.5,20.6,83.1,1.0,1.1,2.5,5.5,206.4,198.2,219.0,270.2,82.2,88.5,118.8,226.0,18.2,20.3,46.3,233.2
409,1955-11-30,D,30.3,5.9,293.5,111.8,28.9,November,1955,8.6,6.8,8.5,20.6,1.4,1.0,1.1,2.5,205.6,206.4,198.2,219.0,75.7,82.2,88.5,118.8,13.1,18.2,20.3,46.3
410,1955-12-31,D,316.8,122.1,1869.6,1911.0,1232.7,December,1955,30.3,8.6,6.8,8.5,5.9,1.4,1.0,1.1,293.5,205.6,206.4,198.2,111.8,75.7,82.2,88.5,28.9,13.1,18.2,20.3
411,1956-01-31,D,339.6,122.0,1758.2,1328.0,945.9,January,1956,316.8,30.3,8.6,6.8,122.1,5.9,1.4,1.0,1869.6,293.5,205.6,206.4,1911.0,111.8,75.7,82.2,1232.7,28.9,13.1,18.2
412,1956-02-29,W,145.6,88.8,1208.7,726.3,326.0,February,1956,339.6,316.8,30.3,8.6,122.0,122.1,5.9,1.4,1758.2,1869.6,293.5,205.6,1328.0,1911.0,111.8,75.7,945.9,1232.7,28.9,13.1
413,1956-03-31,W,167.8,37.9,888.5,723.8,305.6,March,1956,145.6,339.6,316.8,30.3,88.8,122.0,122.1,5.9,1208.7,1758.2,1869.6,293.5,726.3,1328.0,1911.0,111.8,326.0,945.9,1232.7,28.9
414,1956-04-30,W,289.1,23.6,735.0,913.0,411.8,April,1956,167.8,145.6,339.6,316.8,37.9,88.8,122.0,122.1,888.5,1208.7,1758.2,1869.6,723.8,726.3,1328.0,1911.0,305.6,326.0,945.9,1232.7
415,1956-05-31,W,379.5,18.7,729.9,1078.6,768.4,May,1956,289.1,167.8,145.6,339.6,23.6,37.9,88.8,122.0,735.0,888.5,1208.7,1758.2,913.0,723.8,726.3,1328.0,411.8,305.6,326.0,945.9
416,1956-06-30,W,195.2,6.9,383.5,503.6,444.6,June,1956,379.5,289.1,167.8,145.6,18.7,23.6,37.9,88.8,729.9,735.0,888.5,1208.7,1078.6,913.0,723.8,726.3,768.4,411.8,305.6,326.0
417,1956-07-31,W,50.6,3.3,278.6,232.2,128.8,July,1956,195.2,379.5,289.1,167.8,6.9,18.7,23.6,37.9,383.5,729.9,735.0,888.5,503.6,1078.6,913.0,723.8,444.6,768.4,411.8,305.6
418,1956-08-31,W,16.1,1.6,247.5,143.8,40.1,August,1956,50.6,195.2,379.5,289.1,3.3,6.9,18.7,23.6,278.6,383.5,729.9,735.0,232.2,503.6,1078.6,913.0,128.8,444.6,768.4,411.8
419,1956-09-30,W,8.6,1.3,232.1,123.3,26.7,September,1956,16.1,50.6,195.2,379.5,1.6,3.3,6.9,18.7,247.5,278.6,383.5,729.9,143.8,232.2,503.6,1078.6,40.1,128.8,444.6,768.4
420,1956-10-31,W,15.1,2.9,288.4,152.1,32.3,October,1956,8.6,16.1,50.6,195.2,1.3,1.6,3.3,6.9,232.1,247.5,278.6,383.5,123.3,143.8,232.2,503.6,26.7,40.1,128.8,444.6
421,1956-11-30,W,23.9,2.9,259.7,137.5,45.0,November,1956,15.1,8.6,16.1,50.6,2.9,1.3,1.6,3.3,288.4,232.1,247.5,278.6,152.1,123.3,143.8,232.2,32.3,26.7,40.1,128.8
422,1956-12-31,W,26.3,2.6,262.4,127.9,53.9,December,1956,23.9,15.1,8.6,16.1,2.9,2.9,1.3,1.6,259.7,288.4,232.1,247.5,137.5,152.1,123.3,143.8,45.0,32.3,26.7,40.1
423,1957-01-31,W,23.9,9.9,312.2,154.5,58.5,January,1957,26.3,23.9,15.1,8.6,2.6,2.9,2.9,1.3,262.4,259.7,288.4,232.1,127.9,137.5,152.1,123.3,53.9,45.0,32.3,26.7
424,1957-02-28,BN,172.6,53.5,854.6,630.3,282.9,February,1957,23.9,26.3,23.9,15.1,9.9,2.6,2.9,2.9,312.2,262.4,259.7,288.4,154.5,127.9,137.5,152.1,58.5,53.9,45.0,32.3
425,1957-03-31,BN,194.5,52.1,1001.9,710.9,442.5,March,1957,172.6,23.9,26.3,23.9,53.5,9.9,2.6,2.9,854.6,312.2,262.4,259.7,630.3,154.5,127.9,137.5,282.9,58.5,53.9,45.0
426,1957-04-30,BN,157.2,24.3,615.8,448.2,331.7,April,1957,194.5,172.6,23.9,26.3,52.1,53.5,9.9,2.6,1001.9,854.6,312.2,262.4,710.9,630.3,154.5,127.9,442.5,282.9,58.5,53.9
427,1957-05-31,BN,275.1,40.4,705.3,651.8,571.1,May,1957,157.2,194.5,172.6,23.9,24.3,52.1,53.5,9.9,615.8,1001.9,854.6,312.2,448.2,710.9,630.3,154.5,331.7,442.5,282.9,58.5
428,1957-06-30,BN,112.2,11.8,333.2,290.2,300.1,June,1957,275.1,157.2,194.5,172.6,40.4,24.3,52.1,53.5,705.3,615.8,1001.9,854.6,651.8,448.2,710.9,630.3,571.1,331.7,442.5,282.9
429,1957-07-31,BN,26.4,4.2,255.9,140.2,57.6,July,1957,112.2,275.1,157.2,194.5,11.8,40.4,24.3,52.1,333.2,705.3,615.8,1001.9,290.2,651.8,448.2,710.9,300.1,571.1,331.7,442.5
430,1957-08-31,BN,11.2,2.1,223.2,102.0,19.4,August,1957,26.4,112.2,275.1,157.2,4.2,11.8,40.4,24.3,255.9,333.2,705.3,615.8,140.2,290.2,651.8,448.2,57.6,300.1,571.1,331.7
431,1957-09-30,BN,11.6,4.6,256.1,102.0,14.1,September,1957,11.2,26.4,112.2,275.1,2.1,4.2,11.8,40.4,223.2,255.9,333.2,705.3,102.0,140.2,290.2,651.8,19.4,57.6,300.1,571.1
432,1957-10-31,BN,111.8,17.3,394.3,153.6,25.8,October,1957,11.6,11.2,26.4,112.2,4.6,2.1,4.2,11.8,256.1,223.2,255.9,333.2,102.0,102.0,140.2,290.2,14.1,19.4,57.6,300.1
433,1957-11-30,BN,95.2,16.8,377.1,175.7,42.3,November,1957,111.8,11.6,11.2,26.4,17.3,4.6,2.1,4.2,394.3,256.1,223.2,255.9,153.6,102.0,102.0,140.2,25.8,14.1,19.4,57.6
434,1957-12-31,BN,116.8,33.2,634.5,338.3,97.8,December,1957,95.2,111.8,11.6,11.2,16.8,17.3,4.6,2.1,377.1,394.3,256.1,223.2,175.7,153.6,102.0,102.0,42.3,25.8,14.1,19.4
435,1958-01-31,BN,169.0,61.8,888.4,398.5,162.1,January,1958,116.8,95.2,111.8,11.6,33.2,16.8,17.3,4.6,634.5,377.1,394.3,256.1,338.3,175.7,153.6,102.0,97.8,42.3,25.8,14.1
436,1958-02-28,AN,625.7,271.6,2480.5,1420.3,585.4,February,1958,169.0,116.8,95.2,111.8,61.8,33.2,16.8,17.3,888.4,634.5,377.1,394.3,398.5,338.3,175.7,153.6,162.1,97.8,42.3,25.8
437,1958-03-31,W,224.2,106.8,1319.3,856.5,551.6,March,1958,625.7,169.0,116.8,95.2,271.6,61.8,33.2,16.8,2480.5,888.4,634.5,377.1,1420.3,398.5,338.3,175.7,585.4,162.1,97.8,42.3
438,1958-04-30,W,299.6,111.4,1395.8,1158.2,846.9,April,1958,224.2,625.7,169.0,116.8,106.8,271.6,61.8,33.2,1319.3,2480.5,888.4,634.5,856.5,1420.3,398.5,338.3,551.6,585.4,162.1,97.8
439,1958-05-31,W,538.8,26.6,800.9,1269.5,1058.0,May,1958,299.6,224.2,625.7,169.0,111.4,106.8,271.6,61.8,1395.8,1319.3,2480.5,888.4,1158.2,856.5,1420.3,398.5,846.9,551.6,585.4,162.1
440,1958-06-30,W,283.1,12.3,523.2,653.2,549.7,June,1958,538.8,299.6,224.2,625.7,26.6,111.4,106.8,271.6,800.9,1395.8,1319.3,2480.5,1269.5,1158.2,856.5,1420.3,1058.0,846.9,551.6,585.4
441,1958-07-31,W,86.0,5.3,344.6,256.7,140.3,July,1958,283.1,538.8,299.6,224.2,12.3,26.6,111.4,106.8,523.2,800.9,1395.8,1319.3,653.2,1269.5,1158.2,856.5,549.7,1058.0,846.9,551.6
442,1958-08-31,W,28.7,2.7,281.2,157.9,48.7,August,1958,86.0,283.1,538.8,299.6,5.3,12.3,26.6,111.4,344.6,523.2,800.9,1395.8,256.7,653.2,1269.5,1158.2,140.3,549.7,1058.0,846.9
443,1958-09-30,W,11.5,2.1,260.2,120.1,30.7,September,1958,28.7,86.0,283.1,538.8,2.7,5.3,12.3,26.6,281.2,344.6,523.2,800.9,157.9,256.7,653.2,1269.5,48.7,140.3,549.7,1058.0
444,1958-10-31,W,11.9,2.1,279.1,114.4,18.8,October,1958,11.5,28.7,86.0,283.1,2.1,2.7,5.3,12.3,260.2,281.2,344.6,523.2,120.1,157.9,256.7,653.2,30.7,48.7,140.3,549.7
445,1958-11-30,W,18.6,2.7,259.7,121.6,24.3,November,1958,11.9,11.5,28.7,86.0,2.1,2.1,2.7,5.3,279.1,260.2,281.2,344.6,114.4,120.1,157.9,256.7,18.8,30.7,48.7,140.3
446,1958-12-31,W,19.5,3.3,289.3,133.8,26.3,December,1958,18.6,11.9,11.5,28.7,2.7,2.1,2.1,2.7,259.7,279.1,260.2,281.2,121.6,114.4,120.1,157.9,24.3,18.8,30.7,48.7
447,1959-01-31,W,194.4,58.5,951.8,408.7,146.7,January,1959,19.5,18.6,11.9,11.5,3.3,2.7,2.1,2.1,289.3,259.7,279.1,260.2,133.8,121.6,114.4,120.1,26.3,24.3,18.8,30.7
448,1959-02-28,BN,118.8,60.5,839.0,456.7,202.1,February,1959,194.4,19.5,18.6,11.9,58.5,3.3,2.7,2.1,951.8,289.3,259.7,279.1,408.7,133.8,121.6,114.4,146.7,26.3,24.3,18.8
449,1959-03-31,BN,151.4,29.5,609.5,426.5,203.3,March,1959,118.8,194.4,19.5,18.6,60.5,58.5,3.3,2.7,839.0,951.8,289.3,259.7,456.7,408.7,133.8,121.6,202.1,146.7,26.3,24.3
450,1959-04-30,BN,218.3,17.4,511.6,435.9,283.6,April,1959,151.4,118.8,194.4,19.5,29.5,60.5,58.5,3.3,609.5,839.0,951.8,289.3,426.5,456.7,408.7,133.8,203.3,202.1,146.7,26.3
